,UserID,CourseCategory,TimeSpentOnCourse,NumberOfVideosWatched,NumberOfQuizzesTaken,QuizScores,CompletionRate,DeviceType,CourseCompletion
608,4433,Science,79.07995649391098,13,7,99.65552659113916,89.77910459171086,0,1
609,1184,Business,28.91102562340452,19,7,66.24287533628025,91.9102061155443,1,1
610,1891,Arts,39.88077630819853,12,7,71.05516476768462,90.27445370153023,0,1
611,3051,Arts,26.77933851576209,14,3,66.19822906079261,63.675919346955226,1,0
612,6500,Science,9.908570078612447,17,2,71.16752468734997,13.988354296257022,1,0
613,725,Programming,49.55498644345869,4,1,54.50766997571989,67.85528537218904,0,0
614,4524,Programming,46.96237560830803,3,2,59.98173870470082,90.14225966018292,0,0
615,4409,Health,25.822450774203396,16,2,95.57322090963636,22.94357507000321,0,0
616,5978,Arts,27.01861318074123,3,10,84.77948924380497,35.34695989991382,1,0
617,8793,Health,36.78735456655952,4,0,52.19004984789406,49.59039089302956,0,1
618,3130,Science,13.667044151056722,14,6,64.96348237650967,30.58078891995987,0,0
619,5466,Science,41.77785035784901,6,1,80.18122606753082,16.748201330053757,1,0
620,3457,Science,52.94415279725426,17,10,69.02633671489143,37.41504937604112,0,0
621,4959,Science,27.980585734980476,9,8,69.14236675188522,41.77167127453072,1,0
622,6084,Science,10.388213445566034,13,4,87.92236410200982,79.7528729527409,1,1
623,8163,Arts,83.63905752291979,13,1,54.371380177899184,43.01936717686453,1,0
624,1045,Arts,32.02340175127054,12,6,98.57990562610247,93.25397181235373,1,1
625,7141,Arts,44.365146530312494,11,10,75.41266922107181,55.19010719881802,0,1
626,3360,Health,95.35799744291111,2,4,92.48293920998135,78.09362341997911,1,1
627,204,Programming,53.20377866859694,20,3,78.19827293282658,30.076793203406066,0,0
628,8983,Business,44.52458973195981,11,6,54.91837083490949,84.14335896350218,0,0
629,1643,Arts,71.22211518554485,5,10,77.61839863648288,51.23741721276795,1,0
630,3562,Arts,37.056020042302094,4,4,91.20983682773598,22.86605050834324,1,0
631,5227,Arts,23.811775209619384,10,4,63.49592494564133,56.30160720193349,1,0
632,985,Arts,39.11091354111816,10,10,83.52034107557347,42.30505803146699,1,1
633,3358,Health,75.09123926476457,20,5,74.08268739147968,45.62565803457983,1,1
634,2590,Programming,97.11456558890232,4,8,60.47863101683396,92.43265581611348,1,0
635,7964,Science,3.721034288107724,12,5,50.61617132083461,51.24361170833449,1,0
636,3407,Science,82.54870432756175,16,0,85.80424899536047,5.383369934900983,0,0
637,4394,Business,1.3890028207995624,12,7,86.39382213320387,6.7939553882042425,0,0
638,7773,Health,99.8286286442028,5,0,87.95392065360087,68.05204802049846,0,0
639,5862,Arts,5.193831263325422,15,2,67.36361909327367,56.05097618211887,0,0
640,6713,Science,91.97895322453944,3,5,81.18794564542281,33.39930575181741,0,0
641,7011,Science,35.36951712775497,4,2,86.70918347640513,49.82522739858267,0,0
642,2134,Programming,25.988967484679456,16,10,68.10242250042793,10.21118184798706,0,0
643,1521,Science,2.1949235947611774,5,0,75.94060383256087,28.094140220718867,0,0
644,4368,Business,83.4431081768187,19,9,58.50463491743434,97.80410824660773,0,1
645,6083,Health,27.30889124247948,17,3,90.02120477161247,7.434988155754207,0,0
646,8309,Science,21.946631322478645,7,9,53.09358024522307,98.08344601878636,0,0
647,6131,Programming,83.70087306371036,4,10,57.32626706447015,52.62500786233664,0,0
648,8439,Programming,73.83405302531912,18,3,80.84389308764578,83.16357267481716,0,0
649,1502,Business,6.947243667143262,4,9,86.06362363015504,70.05031694297048,1,0
650,483,Business,75.57798025604644,17,9,81.32339345409471,20.96071805156613,0,1
651,1464,Science,80.23605465707918,19,4,64.99112724987306,78.6257315168797,1,1
652,8967,Health,12.128066416516932,9,6,96.28341311581076,46.87858107341469,1,0
653,778,Health,95.0709093806776,16,6,57.11504622496217,35.01846006205058,1,0
654,2555,Science,21.24386265838653,7,5,60.95107986548337,55.626429484670346,0,0
655,7817,Health,85.62305628326234,9,7,95.44191723649529,50.013476450326245,1,1
656,3096,Arts,31.70457488798941,3,0,66.85183759820251,20.74841521610611,1,0
657,4296,Arts,22.02469487494728,7,8,68.45851287818454,83.12994742261837,1,1
658,8397,Business,45.86416777749436,10,2,61.29447346386937,74.24745522154339,1,0
659,3307,Business,36.18823139172861,0,8,92.3410118038378,50.81687600184123,0,0
660,3401,Business,36.07230641143495,8,7,64.37867789632892,78.6462245313357,0,1
661,2997,Health,46.305555579972335,7,8,82.4310618850175,50.55116687618397,0,1
662,8079,Health,52.18445766478488,0,4,86.55928914469548,27.83687763822565,1,0
663,479,Health,15.597847917351777,18,0,73.07714334629549,45.58405334386021,0,0
664,4484,Arts,95.07812096687807,9,10,96.31412021699254,53.46333628625896,0,1
665,2676,Programming,59.51844267302579,20,3,86.54581942789474,17.23352983524531,0,0
666,4961,Business,12.24189984050589,15,7,64.62311964281879,6.413575154778295,0,0
667,2404,Business,72.07576533863438,7,5,94.11359638053904,47.53115624659131,1,1
668,4431,Arts,80.75805560221691,4,8,56.06561519263767,65.31480473153081,0,0
669,5530,Business,75.6978074351309,3,10,77.64586764032232,4.438409532151255,0,0
670,6369,Business,87.50815785172517,9,10,50.02611921682001,53.44714174089772,1,0
671,8674,Programming,72.4704730229644,17,4,60.55750656285805,12.014136760359884,1,1
672,8539,Arts,94.37314219358348,4,8,84.5549342556792,47.05884292889903,0,0
673,5705,Programming,66.96422698970093,9,3,81.65016547248821,33.93361612633557,0,0
674,2753,Programming,10.0931833856909,6,6,91.81488867030632,5.737701135388496,0,0
675,3558,Science,37.051129091355946,14,8,90.80473073102984,93.40718261923628,0,1
676,6189,Arts,38.76266712845528,9,6,65.90553697164194,4.107216152698079,0,0
677,6348,Arts,41.72327863926854,4,1,98.83382634964754,40.38912811676184,0,0
678,6655,Health,8.337798264209848,18,8,93.36497673542613,86.5936623076563,1,1
679,1434,Health,69.05901560092308,3,10,74.9171014514821,50.38001277265934,0,0
680,3768,Arts,62.60922028897216,9,9,58.734075012751525,50.05440558468981,1,0
681,574,Arts,17.956067655957717,6,4,92.38033016156344,66.19282384736044,1,1
682,4698,Business,98.704457707603,4,10,63.13920355817791,37.23546909570087,1,0
683,6955,Arts,12.282236154457076,15,8,88.47632759238437,8.76503595091841,1,0
684,8101,Business,75.47878609667214,15,1,62.06618884014054,78.52925750705796,0,0
685,3086,Science,87.46503227273371,3,4,52.773534756969816,40.07780308880077,0,0
686,1728,Business,37.14328365515567,2,2,72.74728254058493,62.29498283114139,1,0
687,6358,Science,91.60993651904508,4,3,91.24589213874305,27.28866083367768,1,0
688,568,Health,60.77175923992368,9,0,72.17308183186387,1.3130937653075825,0,0
689,3304,Arts,30.170241403187543,1,5,73.47975079979062,56.766923570842266,0,0
690,7682,Science,47.36410642948696,13,4,77.8743613763161,82.05361672715557,1,1
691,5639,Health,59.65615405856058,2,1,63.72593573814803,74.87759857650343,1,0
692,5050,Business,20.38808494752914,6,0,50.122817044593646,32.21128266256043,1,0
693,5393,Arts,78.13131454652601,20,10,86.66605343909592,84.90615813633514,1,1
694,6843,Arts,21.6655108094106,13,9,84.99709476281339,4.752821892550863,1,1
695,5563,Business,47.33802541675098,15,4,65.09371076152063,94.56044253384064,0,1
696,2751,Science,61.79498305959447,8,8,95.2403335356108,87.21884263109887,1,1
697,6431,Science,49.66972113919274,10,3,79.59699091927901,14.928185724655084,0,0
698,7733,Science,81.08380341456134,2,0,76.92222907181034,4.808793629152575,0,0
699,7995,Science,20.401893526675103,14,7,50.09560058284784,84.8647416268448,0,1
700,5352,Programming,2.6007844554974557,18,0,51.21991866706246,81.27449651640313,1,0
701,608,Programming,46.0946678267028,3,9,59.1011740918955,12.058930723159234,1,0
702,6925,Science,97.48631187546091,13,3,84.73464585270693,69.19041704178196,0,1
703,5226,Arts,54.01706238686435,7,3,74.6100500856672,85.68325218693683,1,1
704,4981,Business,67.66576633246726,18,3,63.42564975692285,24.82830050432272,1,0
705,6702,Business,40.812897143297945,7,7,83.47181465007714,71.22597511116282,0,1
706,965,Arts,96.41794845762986,14,0,96.11203268625894,15.82512259579888,1,0
707,3516,Science,80.07004972210588,3,4,55.96557296285049,78.69155321362513,1,0
708,1111,Programming,33.60842863638755,0,9,84.6098802887157,34.47001538412056,0,0
709,3228,Science,18.007121838298914,16,10,59.47145122977286,80.70229178088347,1,0
710,8718,Health,4.69781184676547,19,4,59.92713878352328,21.18101140031239,1,1
711,8025,Science,91.37301030647434,16,8,52.11509305362863,78.59662976950675,1,1
712,3452,Health,96.26686262558609,12,10,71.69165825929862,66.78952528510989,0,1
713,6774,Health,8.732859186364465,18,8,51.04653245330236,25.875678855174588,1,0
714,5327,Science,84.16763880908469,12,1,50.07112423710643,94.56416967053796,1,0
715,2604,Science,54.2147869201018,17,9,66.64559218859047,13.055997005982467,0,0
716,8996,Arts,44.52210577087762,13,1,89.04417655038418,35.752738232875735,0,0
717,131,Arts,88.88740094249712,1,2,99.4429487367024,16.332730956185916,1,0
718,1696,Health,65.25897959986956,13,3,61.60171313142588,31.10752855993194,1,0
719,3125,Programming,36.54800712527197,13,0,81.428453456945,69.98170781380837,1,1
720,2712,Programming,6.435584200166659,8,2,98.24807234494446,67.72581743159331,1,0
721,7124,Programming,81.54996635638123,17,0,85.27388724503739,64.06965637520621,1,1
722,4236,Health,51.09234958654928,1,8,96.53549150428572,8.349062807647577,0,0
723,8657,Arts,8.22302652738253,4,6,84.77459906538726,74.96020570575452,0,1
724,6612,Business,26.969269166387924,13,2,91.29478409047871,74.06173444650717,1,1
725,2880,Arts,90.47295887851156,2,4,58.37726676016829,61.971247172489385,1,0
726,5522,Business,72.49340235234615,5,8,62.256821812613445,57.06488729494684,1,0
727,7866,Arts,87.01622442831524,8,4,57.892871324929416,12.774642015359571,1,0
728,1385,Health,59.77687251219203,2,1,82.64262222842562,97.43285905684075,0,0
729,4543,Business,40.87260825599675,18,4,83.99497132623245,27.87019277455005,1,1
730,8778,Business,94.8762090365244,18,5,83.68924428224713,13.539265537351897,0,1
731,7265,Business,44.76827087457011,12,0,58.47288097829957,73.97104699471619,1,0
732,7850,Programming,9.288689177782082,16,10,59.651613987308224,61.30441902629828,0,0
733,8296,Health,74.34094813527942,9,0,51.133729471317366,34.19323660094381,0,0
734,4355,Arts,83.99544423874514,9,10,97.28715995274942,69.40770854728487,1,1
735,820,Science,28.127166258169204,9,0,93.87439214418012,51.61796855098325,1,0
736,5317,Science,79.49732555463395,15,9,94.98150696362129,80.61961361092047,0,1
737,6765,Business,76.5747447185727,14,6,87.46140473880175,27.502383008098157,0,1
738,7490,Health,33.691307290842715,6,9,70.53267987083328,14.321528527456362,0,1
739,6883,Health,84.87373926976547,14,3,75.70355219363591,9.72308183478564,1,0
740,3089,Programming,68.33086014489444,8,3,64.56200718132942,79.1768814469655,1,0
741,3321,Business,14.63510185019697,16,4,71.65086398869957,98.08574713461935,0,1
742,5150,Science,14.892028457014783,6,6,98.99010129567932,50.18190686158982,1,0
743,8116,Business,71.91677169841283,12,0,73.94399823125471,7.909549188583642,1,0
744,6361,Science,30.972781691177367,13,3,69.18801472768831,59.20128126203708,0,0
745,249,Science,69.31746006469098,10,0,62.08797739525168,12.709372492513635,1,0
746,3469,Programming,89.53598643854616,2,0,80.52568611881173,87.0210186658791,1,0
747,7525,Arts,38.91373409536702,19,0,59.57764011536153,84.57447822750699,0,0
748,3034,Science,79.0666323588174,20,8,83.64711833465307,23.97911737954098,1,1
749,7452,Health,46.97266169802207,10,1,89.94235819811891,33.21441376526912,0,0
750,6805,Arts,33.885172493604344,17,7,82.91841993221966,38.72409635637706,0,1
751,3753,Arts,22.260612916683183,4,2,80.04578699924392,38.72226864152643,0,0
752,6256,Health,26.983173995504146,4,6,81.61868180802101,52.00898455211013,0,0
753,6267,Arts,44.125043250615626,17,1,55.03803904322624,68.77930561142189,1,0
754,5050,Business,20.38808494752914,6,0,50.122817044593646,32.21128266256043,1,0
755,1114,Arts,44.6861593382568,6,4,88.24947663340993,70.14042698551077,1,1
756,2251,Programming,40.76365945067365,14,2,65.04744943275408,43.64115302480649,0,0
757,6101,Programming,60.52952801765571,3,7,96.96264017407567,61.533557534659685,0,1
758,8533,Health,43.81585421139332,18,5,66.18157486204481,19.889450142980422,1,1
759,6994,Arts,31.759648832265853,20,5,99.31492206481906,32.008585227200825,0,1
760,162,Programming,35.87857953670865,11,4,97.36690226991564,37.7437213158775,0,1
761,6122,Programming,33.06111344383864,10,9,73.13383952564098,9.413193018564924,0,1
762,4185,Programming,92.28717270366084,13,8,75.69188133914562,1.0847562720400106,1,1
763,6441,Science,14.222268320484869,6,0,94.83882273819717,30.884066579158286,0,0
764,1648,Science,9.303500116649197,3,9,88.1502467783553,27.32362650820833,0,0
765,614,Arts,34.85151486389793,20,0,87.57853834769887,79.4994361203098,0,1
766,8030,Programming,43.97356302549504,12,7,83.46098029076737,57.71729173422276,0,1
767,5313,Health,21.941333960477955,1,9,75.1388701056483,29.72642552485456,0,0
768,3297,Programming,52.87972931689111,12,7,57.56866557359472,8.507439168912057,0,0
769,2554,Business,82.28216276254668,8,2,75.36835171945708,16.93548492895586,1,0
770,8889,Science,13.650512502810482,14,3,97.16204737989293,0.2688458899251289,1,0
771,7008,Health,10.328015496003232,1,8,88.18120246808509,48.56830726463455,1,0
772,6779,Science,75.58542337706375,20,5,75.11589815462446,26.015286058481045,0,1
773,2789,Arts,57.49827649610795,1,6,50.27081491712349,4.907599311620448,0,0
774,8333,Arts,84.58902137073443,20,5,98.83121812668122,18.577246264277505,1,0
775,7841,Business,47.38614802935575,9,9,86.1720040994823,11.558094430478594,1,1
776,8891,Science,28.87196897058254,14,5,65.99499389496319,83.37531729116299,0,1
777,1283,Health,15.019523711172033,5,0,84.34230842004175,3.0518475263332068,1,0
778,4769,Arts,13.764793236561902,20,8,55.031381363086055,88.86761336138618,0,0
779,886,Business,48.58415480292849,15,5,78.79765353244157,83.27083552906171,1,1
780,7409,Health,5.204620138352722,5,5,94.26327294413528,74.50292903083651,0,0
781,7555,Arts,52.51428735028584,20,7,54.373450936390256,67.47534225784977,0,1
782,7171,Programming,94.56284058297535,4,0,96.01847984695893,19.10121849798476,1,0
783,8894,Arts,8.324899535988603,11,5,60.73039768698965,39.94665315692747,0,1
784,2746,Programming,3.924654892537834,17,4,60.73055294284466,76.33639773289056,0,0
785,6353,Health,86.2749091767001,13,6,50.69819339773985,0.3329358656165793,0,0
786,5896,Programming,91.55487860860023,18,5,70.91790167333441,46.04677164291245,1,1
787,6628,Health,89.57209480708734,1,2,69.47954988486346,62.383034737561125,0,0
788,4062,Business,19.48788217513536,15,9,97.41866607489052,1.8628532683122367,0,0
789,3249,Arts,45.37443162871423,1,3,50.00511862629234,19.914580799419024,0,0
790,2380,Business,73.60278995847726,14,5,93.65777645824237,5.633329592447089,1,1
791,603,Health,3.548498564974404,16,7,83.6916747012915,26.35418572923104,1,0
792,8752,Science,2.4482253813019312,0,2,66.84638628628659,36.48122547552644,1,0
793,4643,Programming,52.03915241343908,9,1,89.01487926912515,62.82186666065934,0,1
794,1168,Health,82.33619148432295,0,1,77.19015796591347,69.58636300542076,0,0
795,6143,Business,11.22674730351471,9,3,81.49877312578872,2.529121656759181,1,0
796,3327,Business,4.471429952853152,6,4,72.4021530149185,33.77537676345362,1,0
797,696,Business,36.42627470551179,0,6,63.70870442697358,78.0551132248479,1,0
798,7772,Business,14.617659036038829,12,1,84.7616973515714,38.0473413202119,1,0
799,4852,Business,44.5097587444165,8,10,90.94420456735176,62.57291426046575,0,1
800,7814,Business,79.54113795823662,20,6,89.11449774800607,39.498447529691816,1,1
801,4259,Science,63.11017493910085,0,0,72.33187938719882,83.14022954077977,1,0
802,6926,Programming,69.19778195813005,4,10,52.89076000947633,79.18277825542027,1,0
803,5546,Programming,71.47632643769963,3,6,63.80684438370645,32.332919840956365,0,0
804,2908,Programming,59.254922085226056,3,0,58.44346697106808,64.62041885579279,1,0
805,3447,Arts,18.106175536363857,4,6,74.00135448140387,2.4300062165865444,1,0
806,4792,Programming,55.26388643320002,13,7,69.9073878152822,46.59588034586657,1,0
807,6001,Programming,84.32748504160337,7,9,67.45855490156794,82.19247471818466,1,1
808,2896,Programming,50.85411273752056,4,4,85.70266109841788,64.39835506718342,1,1
809,2818,Science,45.58793809086179,18,9,97.43165516187906,14.25546929981627,0,1
810,6399,Science,3.948297944771172,12,8,79.86088017720026,10.658540613553324,1,0
811,1311,Programming,93.28125762443004,6,8,60.543479972983015,76.79044332055243,0,1
812,5200,Science,37.6303505169281,9,3,65.33786845616947,87.92141327696012,1,0
813,8632,Health,44.06095152877047,11,10,62.80806921019047,41.09524131251248,1,1
814,4844,Science,8.195549243391671,10,4,95.59648206735218,77.83718476789325,1,1
815,7617,Business,92.68205333190495,4,7,72.5764427969593,71.75430606957453,0,1
816,1248,Business,57.6110483470864,5,8,61.23613386834048,43.13239030233774,0,0
817,2447,Arts,19.855242705974547,19,1,95.16605746067808,78.58978729248598,1,0
818,5102,Arts,33.64150536600616,13,7,77.44494396748601,86.18551641700576,0,1
819,4068,Health,23.865668473387124,9,8,54.530588981493246,21.19031238200025,1,0
820,6763,Business,19.162961142916,15,2,57.18049123028312,54.54025650239882,0,0
821,2348,Programming,32.91150735001342,2,0,73.88318596880984,88.2839378118908,0,0
822,5095,Science,36.96137167765554,18,7,97.19521400075408,48.012948504447465,0,1
823,307,Programming,45.22721300582789,5,0,69.93837952603849,33.758246801612,1,0
824,298,Arts,81.9725135064115,19,3,92.0916722877848,69.41506101778825,1,1
825,144,Science,4.8899025699185525,11,8,59.63810108645667,73.93157589275293,0,0
826,4632,Programming,99.48648990107344,16,1,57.73660044876512,97.36579601810811,1,0
827,8700,Health,65.48863551139075,15,3,56.51296380265375,45.69785649209054,1,0
828,4485,Science,99.87625340474038,19,1,81.00695974610638,96.03703706859008,0,1
829,8756,Arts,33.60934487667304,13,7,84.26049760565058,98.72867755832976,1,0
830,6452,Health,45.939363212556046,5,2,75.85492020962022,76.67961423952543,1,0
831,3078,Programming,70.2037139901674,17,2,96.7925766398011,15.144528678227132,0,0
832,723,Business,85.02799094285011,3,0,52.44228833117147,31.02523443326799,1,0
833,3806,Arts,46.334533406228886,12,9,99.5381348568354,47.03986080842383,0,1
834,4358,Arts,97.16878301225596,6,1,86.44624500930371,43.84964338785614,0,0
835,8275,Arts,31.830159634234715,9,10,83.31256046823876,67.77339177194439,1,1
836,6624,Programming,96.52341642222146,7,5,84.80039054866884,55.27683552670033,1,1
837,8391,Science,22.15758451040532,12,1,56.60208859146304,44.67230123373853,0,0
838,3468,Programming,57.61509924780148,11,1,68.96090049288954,76.96728385107727,0,0
839,4977,Science,25.91477906950161,19,8,59.40377562929835,75.37831322940401,0,1
840,7315,Science,83.68650880026811,4,9,60.59848114946923,56.00539800149753,1,0
841,4087,Programming,28.18905110188131,5,2,75.00378958993339,97.66441276826389,0,0
842,215,Arts,97.61121541557011,15,8,72.89495485382406,31.054745729260546,1,1
843,453,Health,65.41004580195825,14,7,90.88494694728726,28.300889801282548,1,1
844,3873,Arts,71.58979202662057,13,2,83.80963747887208,13.571269526494545,1,0
845,3343,Arts,49.91844837298579,2,10,54.5164040145953,75.00392962591053,0,0
846,3393,Science,70.8062015172605,3,3,77.38538381985994,43.26892909759953,1,0
847,618,Business,55.34431992543442,19,9,67.63539151541725,41.499294828135326,1,0
848,1988,Business,90.98910829957155,20,3,96.79087627182771,47.89215571729584,0,0
849,5330,Business,19.493981920859348,4,3,85.31677797258081,10.838421539448728,0,0
850,6739,Arts,14.780464728271674,3,3,96.3765520321788,50.14943747938928,1,0
851,423,Business,99.03203092689232,20,5,78.43191885182853,95.596677627793,0,1
852,6359,Programming,41.02200879145016,16,0,84.48611928233294,22.063028062957702,1,0
853,7904,Business,5.27909199036012,2,0,88.91681745898723,6.250169837678898,1,0
854,1059,Business,45.73503542057551,13,1,64.88528647372102,18.83512827914804,0,0
855,4426,Health,22.29207567504019,15,7,50.27672854565096,2.769889710356499,1,0
856,4061,Science,63.14554082066431,8,1,77.95124823899228,62.586296300791176,0,1
857,8528,Health,30.56971439759929,2,8,85.3475899136123,97.59593167457726,1,1
858,3349,Science,68.21139906511098,0,10,82.69066335537482,57.64839110523791,1,0
859,9000,Health,85.2912130470856,15,4,84.25138999384413,72.54025829860626,0,0
860,7304,Business,91.5667816007331,2,5,95.120374038168,70.98037840458747,0,1
861,8309,Science,21.946631322478645,7,9,53.09358024522307,98.08344601878636,0,0
862,454,Health,89.07905384459482,14,8,53.4698331059334,41.621509933778775,1,0
863,1395,Business,90.0910447921125,10,5,84.73943181155323,92.35139076808348,1,1
864,996,Business,44.18522729488449,2,2,57.57964356276483,96.13284151666222,0,0
865,5064,Health,77.40916785072956,11,5,91.97051564626553,86.83175421188669,0,1
866,395,Health,6.4605024695767606,5,7,91.11810595413564,11.932065971931705,0,0
867,8543,Health,88.34582840949292,7,0,76.75423049399022,66.19491611542303,1,1
868,487,Programming,64.58553818720438,11,2,50.972855859925446,69.7589676883423,0,0
869,6503,Programming,56.29309916292168,13,9,72.2849895547786,45.651135799057975,1,1
870,6124,Programming,97.15066020611742,16,0,58.24331893382652,41.425209304157086,0,0
871,6809,Business,84.42919323040739,2,0,51.61470179603595,80.77866436700509,0,0
872,8724,Programming,68.34629724412888,6,10,96.82769695594884,7.959493366884041,1,0
873,7697,Arts,42.570847222148295,9,7,68.04380756874643,46.611800025385264,0,0
874,6590,Programming,6.527983866770964,0,9,88.24828459318616,48.96117646026492,1,0
875,6539,Business,15.98278461046177,16,9,90.46462571782736,42.15181237234099,1,0
876,1444,Arts,95.87444096165729,15,2,53.64924863139674,9.288290149648384,1,0
877,5977,Science,76.4350047151182,13,9,69.07378114621466,58.93045727254594,0,0
878,3477,Business,68.25995532313019,20,9,66.27040846771814,19.05245290265395,1,0
879,1032,Business,66.74333799878357,14,9,96.56621360573575,67.96116264169335,0,1
880,4496,Programming,69.12327374984449,6,7,51.67236549661956,0.9315499704274588,1,0
881,7183,Science,43.38467702030403,14,1,63.729517823234566,4.218301673306724,1,0
882,1922,Science,51.80877760695406,13,2,98.12624547023026,31.51104214386995,0,0
883,41,Science,51.40222513356469,10,8,86.21647854535672,6.478209452468753,1,1
884,3001,Arts,24.99946257483388,15,10,74.09218624461289,40.54461824295716,0,1
885,8047,Business,41.2472930748143,19,6,75.58720062839322,64.61274538066799,1,1
886,1823,Business,51.97802004385579,0,1,99.18266687410444,52.04707805884847,1,0
887,2940,Arts,70.73793852627118,15,8,74.74261064605324,86.06541833177772,0,1
888,5110,Business,22.17836417947205,0,9,68.00077698333658,88.49886056707629,0,0
889,4160,Health,88.76984715048405,14,4,62.10784150490052,35.20391247338455,1,0
890,2943,Science,17.99770531972063,0,0,59.16473224494335,60.53611129876023,0,0
891,3545,Arts,20.34683607719655,16,6,54.19561742469968,48.41060420895753,1,0
892,872,Science,45.64766376218603,3,8,91.52559178731671,90.20210941531548,1,1
893,2695,Business,20.5511418835512,5,6,50.62822307621902,39.15365050199527,0,0
894,6785,Science,40.79009851227497,19,0,61.485329327062686,80.04560781564648,1,0
895,6060,Health,82.91712786198171,2,5,54.596665596687885,61.1636357304159,0,0
896,4454,Arts,76.29525343647236,3,3,90.37268299828553,1.0105802325375834,0,0
897,7542,Business,53.82663775101735,11,10,75.85261086264799,8.533742115448028,1,1
898,6559,Business,32.49512060201559,11,4,87.6264050188808,35.09290886401041,0,1
899,5803,Programming,71.15341964307797,9,3,79.3726978753134,55.674902441877606,0,0
900,7541,Programming,31.42207068098702,10,7,83.27730414756127,39.00886552892108,0,1
901,8487,Arts,38.260692102528495,3,5,99.67400951332466,0.9782935793835268,1,0
902,2894,Health,68.43971652433333,0,7,51.621800372804245,74.94469319723932,1,0
903,4716,Science,56.47760615354007,20,4,96.96591825246114,63.02393878335505,0,1
904,6142,Programming,50.50914124244109,14,5,66.72043492918573,83.9932422701496,0,1
905,7098,Business,50.51466023327553,6,0,82.48920598344135,87.62174572647366,0,1
906,120,Business,11.506871911592924,8,4,66.67835908401848,40.66519158846376,1,0
907,3677,Business,6.309210646773469,18,5,70.09960087266562,37.9647177213974,0,0
908,8882,Health,84.26173613798376,3,0,51.51865838928117,4.753469240206032,0,0
909,2634,Science,74.14169995778995,12,5,98.06222098295548,12.209762290148962,1,1
910,1760,Business,17.96112990098312,6,10,92.80949674057317,95.79146016696168,1,1
911,90,Arts,67.32539559506259,3,8,97.03441831628886,45.62544529966186,0,0
912,1534,Arts,74.6608956716292,5,3,76.50518885446957,91.5963365904266,1,0
913,4623,Programming,87.3309437494438,18,10,97.92144146191546,83.70611998463761,1,1
914,4489,Business,99.86253127670795,18,9,93.64240359869792,91.9461861972623,1,1
915,6053,Business,24.173544194427407,14,6,54.92344774111351,7.690225163483966,0,0
916,3470,Arts,48.044574226238,1,3,57.21331493694896,96.43121444887667,1,0
917,3295,Health,36.69275886731313,3,3,81.64515382503986,32.979750949732754,0,0
918,7203,Programming,82.6788521517128,5,8,84.30721120184913,54.14789285429899,0,0
919,6396,Business,95.3722307163626,5,4,69.10564154957953,40.51612601777682,1,0
920,8912,Programming,75.9212008908752,8,6,55.83152409950685,52.6284558577656,0,1
921,2471,Programming,14.084015974977344,6,9,98.17360617624848,41.04025496857723,1,0
922,6209,Programming,16.910842904259056,14,5,50.11416377012344,73.77222626714502,1,0
923,3255,Health,84.02705829475326,2,2,97.15471550427512,37.4173487534935,0,0
924,1643,Arts,71.22211518554485,5,10,77.61839863648288,51.23741721276795,1,0
925,4538,Health,85.77049769888404,17,4,67.37348206892912,87.73444783240136,0,1
926,2434,Programming,81.56908402769147,0,7,54.14697861408319,95.40568050908988,0,0
927,4523,Health,34.15083814889913,14,1,74.53997313768842,13.272223329501498,0,0
928,8119,Programming,83.46677648170237,17,5,90.19186717312556,83.04801103441464,1,1
929,4124,Health,46.34862696821624,6,1,88.53406934847573,9.350134560345424,0,0
930,6437,Business,42.8784301779345,5,10,61.24605374514878,54.701859326087934,1,0
931,3519,Science,7.766488773371277,8,1,98.74305735334892,24.09232838169011,0,0
932,5768,Business,28.97993498919782,1,4,87.51436323924321,44.11805111762418,0,0
933,2270,Science,24.514095938811952,5,0,53.86121254960579,67.06198252166966,1,0
934,8615,Arts,34.11017250095415,14,3,57.1173534481162,27.43242869784057,1,0
935,6141,Health,63.998087216490845,0,8,98.81873846789938,54.01269262002246,1,0
936,8096,Programming,24.15098853946229,19,6,73.39172055876769,71.003450610699,0,1
937,3,Arts,48.12961351295512,5,2,97.06577643331065,4.782924522585274,0,0
938,6121,Programming,1.1320303095884094,5,9,85.38152091836744,24.47612877152916,0,0
939,6869,Arts,16.12777512251004,5,5,79.82236488858298,38.79718927229525,1,0
940,2274,Science,97.08675993010868,19,9,74.73453397964487,69.92245745308409,0,1
941,5009,Science,89.14113116515148,15,6,68.68523685999344,79.04501709018685,1,1
942,2426,Health,24.948671486584026,7,6,76.91733614603345,19.559267106658908,0,1
943,5118,Business,43.31760279100607,7,2,80.30732583645003,83.39761358960871,1,1
944,4266,Arts,89.10662100592147,16,2,90.28417403259252,72.8975534879989,0,1
945,8515,Science,12.672724870208135,9,8,90.29816832473917,97.50475525807056,0,0
946,3378,Science,44.10355021667333,7,1,84.07439363524583,70.99249899768132,0,1
947,4917,Arts,55.37587586641153,15,2,99.56909435864064,84.78522690371263,0,1
948,1654,Science,65.37940043327725,7,1,66.78414528706274,42.61175442296774,0,0
949,2954,Science,49.81047703248027,11,0,70.48464529868077,51.52075865258622,0,0
950,972,Health,95.1431938347176,20,5,98.90914457021348,79.01474971272378,0,1
951,1058,Science,21.096362359928523,12,6,98.4737389226094,40.95581168498723,1,1
952,2103,Business,34.28036851937842,6,7,68.89991162499118,33.16789182047333,0,0
